DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
DeliveryDate,3:00,CPSES_UNIT1,19.85,N
DeliveryDate,3:00,CPSES_UNIT2,19.85,N
DeliveryDate,3:00,CSC_CSECG1_2,19.75,N
DeliveryDate,3:00,CTL_GT_102,19.76,N
DeliveryDate,3:00,CTL_GT_103,19.76,N
DeliveryDate,3:00,CTL_GT_104,19.76,N
DeliveryDate,3:00,CTL_PUN1,19.76,N
DeliveryDate,3:00,CTL_PUN2,19.76,N
DeliveryDate,3:00,CTL_PUN3,19.76,N
DeliveryDate,3:00,CTL_ST_101,19.76,N
DeliveryDate,3:00,CVC_CC1,19.8,N
DeliveryDate,3:00,CVC_CVCG1_5,19.8,N
DeliveryDate,3:00,CVC_CVC_G2,19.8,N
DeliveryDate,3:00,CVC_CVC_G3,19.8,N
DeliveryDate,3:00,DANSBY_ALL,19.86,N
DeliveryDate,3:00,DC2SES_ALL,19.85,N
DeliveryDate,3:00,DC_E,19.83,N
DeliveryDate,3:00,DC_L,21,N
DeliveryDate,3:00,DC_N,19.83,N
DeliveryDate,3:00,DC_R,21.37,N
DeliveryDate,3:00,DC_S,20.94,N
DeliveryDate,3:00,DDPEC_CC1,19.77,N
DeliveryDate,3:00,DDPEC_GT1,19.77,N
DeliveryDate,3:00,DDPEC_GT2,19.77,N
DeliveryDate,3:00,DDPEC_GT3,19.77,N
DeliveryDate,3:00,DDPEC_GT4,19.77,N
DeliveryDate,3:00,DDPEC_GT6,19.77,N
DeliveryDate,3:00,DDPEC_ST1,19.77,N
DeliveryDate,3:00,DECKER_DPG1,20.01,N
DeliveryDate,3:00,DECKER_DPG2,20.01,N
DeliveryDate,3:00,DECKER_GT,20,N
DeliveryDate,3:00,DENISON_G1_2,19.83,N
DeliveryDate,3:00,DERMOTT_ALL,19.64,N
DeliveryDate,3:00,DIB_CC1,19.77,N
DeliveryDate,3:00,DIB_DIB_G1,19.77,N
DeliveryDate,3:00,DIB_DIB_G2,19.77,N
DeliveryDate,3:00,DIB_DIB_G3,19.77,N
DeliveryDate,3:00,DIB_DIB_G4,19.77,N
DeliveryDate,3:00,DIB_PUN1,19.77,N
DeliveryDate,3:00,DIB_PUN2,19.77,N
DeliveryDate,3:00,DOWGEN_PUN1,19.69,N
DeliveryDate,3:00,DOWGEN_PUN2,19.69,N
DeliveryDate,3:00,DOWGEN_PUN3,19.69,N
DeliveryDate,3:00,DOW_61_2_63,19.69,N
DeliveryDate,3:00,DOW_64,19.69,N
DeliveryDate,3:00,DOW_81_2_84,19.69,N
DeliveryDate,3:00,DOW_G37_G35,19.69,N
DeliveryDate,3:00,DOW_G66_ST65,19.69,N
DeliveryDate,3:00,DOW_G67,19.69,N
DeliveryDate,3:00,DOW_G96_ST95,19.69,N
DeliveryDate,3:00,DUKE_CC1,21.38,N
DeliveryDate,3:00,DUKE_GST1CCU,21.38,N
DeliveryDate,3:00,DUKE_GT2_CCU,21.38,N
DeliveryDate,3:00,DUP_DUPV1_G1,49.79,N
DeliveryDate,3:00,DUP_PUN1,49.79,N
DeliveryDate,3:00,DUP_PUN2,49.79,N
DeliveryDate,3:00,DUP_PUN3,49.79,N
DeliveryDate,3:00,DUP_PUN4,49.79,N
DeliveryDate,3:00,ECLIPSE_UN1,20.44,N
DeliveryDate,3:00,ELB_ELBCREEK,19.99,N
DeliveryDate,3:00,ELECTRAW_1_2,19.83,N
DeliveryDate,3:00,ENAS_ENA1,20.02,N
DeliveryDate,3:00,ETCCS_CC1,19.83,N
DeliveryDate,3:00,ETCCS_CCU,19.83,N
DeliveryDate,3:00,EXGNSND_RN,21.18,N
DeliveryDate,3:00,EXGNWTL_1,21.12,N
DeliveryDate,3:00,EXN_14,19.78,N
DeliveryDate,3:00,EXN_1_3,19.78,N
DeliveryDate,3:00,EXN_4,19.78,N
DeliveryDate,3:00,EXN_8,19.78,N
DeliveryDate,3:00,EXN_9_13,19.78,N
DeliveryDate,3:00,EXN_PUN1,19.78,N
DeliveryDate,3:00,EXN_PUN2,19.78,N
DeliveryDate,3:00,EXN_PUN3,19.78,N
DeliveryDate,3:00,FAL_FALCONG1,21.27,N
DeliveryDate,3:00,FAL_FALCONG2,21.27,N
DeliveryDate,3:00,FAL_FALCONG3,21.27,N
DeliveryDate,3:00,FEGC_RN,19.74,N
DeliveryDate,3:00,FERGCC_CC1,20.01,N
DeliveryDate,3:00,FERGCC_GT1_1,20.01,N
DeliveryDate,3:00,FERGCC_GT2_3,20.01,N
DeliveryDate,3:00,FERGCC_ST1_5,20.01,N
DeliveryDate,3:00,FERMI_ALL,20.43,N
DeliveryDate,3:00,FLCNS_CC1,19.97,N
DeliveryDate,3:00,FLCNS_UNIT1,19.97,N
DeliveryDate,3:00,FLCNS_UNIT2,19.97,N
DeliveryDate,3:00,FLCNS_UNIT3,19.97,N
DeliveryDate,3:00,FLTCK_SSI,19.9,N
DeliveryDate,3:00,FLUVANNA_1_2,19.54,N
DeliveryDate,3:00,FORMOSA_CC1,58.7,N
DeliveryDate,3:00,FORMOSA_PUN1,58.61,N
DeliveryDate,3:00,FORMOSA_PUN2,58.61,N
DeliveryDate,3:00,FO_FORMOSA11,58.61,N
DeliveryDate,3:00,FO_FORMOSA12,58.61,N
DeliveryDate,3:00,FO_FORMOSG1,58.7,N
DeliveryDate,3:00,FO_FORMOSG10,58.7,N
DeliveryDate,3:00,FO_FORMOSG2,58.7,N
DeliveryDate,3:00,FO_FORMOSG3,58.7,N
DeliveryDate,3:00,FO_FORMOSG4,58.7,N
DeliveryDate,3:00,FO_FORMOSG5,58.7,N
DeliveryDate,3:00,FO_FORMOSG6,58.7,N
DeliveryDate,3:00,FO_FORMOSG7,58.7,N
DeliveryDate,3:00,FO_FORMOSG8,58.61,N
DeliveryDate,3:00,FO_FORMOSG9,58.7,N
DeliveryDate,3:00,FPPYD_FPP_G1,19.98,N
DeliveryDate,3:00,FPPYD_FPP_G2,19.98,N
DeliveryDate,3:00,FPPYD_FPP_G3,19.98,N
DeliveryDate,3:00,FREC_1_CCU,19.8,N
DeliveryDate,3:00,FREC_2_CCU,19.8,N
DeliveryDate,3:00,FREC_CC1,19.8,N
DeliveryDate,3:00,FREC_CC2,19.8,N
DeliveryDate,3:00,FRNYPP_1_CCU,19.83,N
DeliveryDate,3:00,FRNYPP_2_CCU,19.83,N
DeliveryDate,3:00,FRNYPP_CC1,19.83,N
DeliveryDate,3:00,FRNYPP_CC2,19.83,N
DeliveryDate,3:00,FRO_FRONTEG1,21.37,N
DeliveryDate,3:00,FRO_FRONTEG2,21.37,N
DeliveryDate,3:00,FRO_FRONTEG3,21.37,N
DeliveryDate,3:00,FTR_CC1,19.92,N
DeliveryDate,3:00,FTR_FTR_G1_4,19.92,N
DeliveryDate,3:00,GBY_GBY_5,19.79,N
DeliveryDate,3:00,GBY_GT,19.77,N
DeliveryDate,3:00,GIB_GIB_CRG1,19.82,N
DeliveryDate,3:00,GID_GIDEONG1,19.99,N
DeliveryDate,3:00,GID_GIDEONG2,19.99,N
DeliveryDate,3:00,GID_GIDEONG3,19.99,N
DeliveryDate,3:00,GOA_GOATWIND,19.98,N
DeliveryDate,3:00,GPASTURE_ALL,19.86,N
DeliveryDate,3:00,GRANDVW1_A_B,19.76,N
DeliveryDate,3:00,GRSES_UNIT1,19.87,N
DeliveryDate,3:00,GRSES_UNIT2,19.87,N
DeliveryDate,3:00,GUADG_CC1,20.16,N
DeliveryDate,3:00,GUADG_CC2,20.16,N
DeliveryDate,3:00,GUADG_CCU1,20.16,N
DeliveryDate,3:00,GUADG_CCU2,20.16,N
DeliveryDate,3:00,GUNMTN_NODE,20.09,N
DeliveryDate,3:00,GWEC_G1,19.94,N
DeliveryDate,3:00,HAYSEN1_2,20.1,N
DeliveryDate,3:00,HAYSEN3_4,20.1,N
DeliveryDate,3:00,HB_BUSAVG,19.94,N
DeliveryDate,3:00,HB_HOUSTON,19.78,N
DeliveryDate,3:00,HB_HUBAVG,19.96,N
DeliveryDate,3:00,HB_NORTH,19.83,N
DeliveryDate,3:00,HB_SOUTH,20.32,N
DeliveryDate,3:00,HB_WEST,19.93,N
DeliveryDate,3:00,HELIOS_RN,20.44,N
DeliveryDate,3:00,HHGT_KENDAL,20.13,N
DeliveryDate,3:00,HHOLLW2_WND1,19.94,N
DeliveryDate,3:00,HHOLLW3_WND1,19.94,N
DeliveryDate,3:00,HHOLLW4_WND1,19.94,N
DeliveryDate,3:00,HLSES_UNIT3,19.84,N
DeliveryDate,3:00,HLSES_UNIT4,19.84,N
DeliveryDate,3:00,HLSES_UNIT5,19.84,N
DeliveryDate,3:00,HORSECRK_RN,19.8,N
DeliveryDate,3:00,HOVEY_GEN,21.9,N
DeliveryDate,3:00,HOVEY_UNIT1,21.9,N
DeliveryDate,3:00,HRFDWIND_ALL,19.76,N
DeliveryDate,3:00,HWF_HWFG1,19.9,N
DeliveryDate,3:00,H_HOLLO_WND1,19.94,N
DeliveryDate,3:00,INDN_INDNNWP,20.05,N
DeliveryDate,3:00,IND_INADALE1,19.96,N
DeliveryDate,3:00,INGLCOSW_CC1,23.78,N
DeliveryDate,3:00,INGLCOSW_STG,23.78,N
DeliveryDate,3:00,INGLCOS_CTG1,23.78,N
DeliveryDate,3:00,INGLCOS_CTG2,23.78,N
DeliveryDate,3:00,INGLCO_PUN1,23.78,N
DeliveryDate,3:00,INGLCO_PUN2,23.78,N
DeliveryDate,3:00,INGLCO_PUN3,23.78,N
DeliveryDate,3:00,INKS_INKS_G1,20.01,N
DeliveryDate,3:00,IN_INDNENR,20.06,N
DeliveryDate,3:00,IN_INDNENR_2,20.05,N
DeliveryDate,3:00,JACKCNTY_CC1,19.84,N
DeliveryDate,3:00,JACKCNTY_CT1,19.84,N
DeliveryDate,3:00,JACKCNTY_CT2,19.84,N
DeliveryDate,3:00,JACKCNTY_STG,19.84,N
DeliveryDate,3:00,JCKCNTY2_CC1,19.84,N
DeliveryDate,3:00,JCKCNTY2_CT3,19.84,N
DeliveryDate,3:00,JCKCNTY2_CT4,19.84,N
DeliveryDate,3:00,JCKCNTY2_ST2,19.84,N
DeliveryDate,3:00,KEECHI_U1,19.84,N
DeliveryDate,3:00,KEO_KEO_SM1,20.04,N
DeliveryDate,3:00,KING_KINGNE,20.04,N
DeliveryDate,3:00,KING_KINGNW,20.04,N
DeliveryDate,3:00,KING_KINGSE,20.04,N
DeliveryDate,3:00,KING_KINGSW,20.04,N
DeliveryDate,3:00,KMCHI_CC1,19.83,N
DeliveryDate,3:00,KMCHI_CC2,19.83,N
DeliveryDate,3:00,LAMESASLR_G,20.11,N
DeliveryDate,3:00,LARDVFTN_G4,21,N
DeliveryDate,3:00,LARDVFTN_G5,21,N
DeliveryDate,3:00,LASSO_GEN,21.89,N
DeliveryDate,3:00,LEG_LEG_G1,19.78,N
DeliveryDate,3:00,LEG_LEG_G2,19.78,N
DeliveryDate,3:00,LEONLCPCT1_2,20.26,N
DeliveryDate,3:00,LEONLCPCT3_4,20.26,N
DeliveryDate,3:00,LFBIO_UNIT1,19.81,N
DeliveryDate,3:00,LGD_LANGFORD,20.51,N
DeliveryDate,3:00,LGE_CC1,23.78,N
DeliveryDate,3:00,LGE_LGE_GT1,23.78,N
DeliveryDate,3:00,LGE_LGE_GT2,23.78,N
DeliveryDate,3:00,LGE_LGE_STG,23.78,N
DeliveryDate,3:00,LGE_PUN1,23.78,N
DeliveryDate,3:00,LGE_PUN2,23.78,N
DeliveryDate,3:00,LGW_UNIT_ALL,19.9,N
DeliveryDate,3:00,LHM_CVC_G4,19.78,N
DeliveryDate,3:00,LHM_PUN1,19.78,N
DeliveryDate,3:00,LHM_PUN2,19.78,N
DeliveryDate,3:00,LHORN_N_U1_2,19.75,N
DeliveryDate,3:00,LHSES_UNIT1,19.83,N
DeliveryDate,3:00,LHSES_UNIT2,19.83,N
DeliveryDate,3:00,LNCRK_ALL,19.91,N
DeliveryDate,3:00,LONEWOLF_ALL,19.96,N
DeliveryDate,3:00,LOSTPI_CC1,19.98,N
DeliveryDate,3:00,LOS_LOSTPGT1,19.98,N
DeliveryDate,3:00,LOS_LOSTPGT2,19.98,N
DeliveryDate,3:00,LOS_LOSTPST1,19.98,N
DeliveryDate,3:00,LPCCS_CC1,19.83,N
DeliveryDate,3:00,LPCCS_CC2,19.83,N
DeliveryDate,3:00,LPCCS_CT11,19.83,N
DeliveryDate,3:00,LPCCS_CT12,19.83,N
DeliveryDate,3:00,LPCCS_CT21,19.83,N
DeliveryDate,3:00,LPCCS_CT22,19.83,N
DeliveryDate,3:00,LPCCS_UNIT1,19.83,N
DeliveryDate,3:00,LPCCS_UNIT2,19.83,N
DeliveryDate,3:00,LV1A_LV1B,21.43,N
DeliveryDate,3:00,LV3_RN,21.33,N
DeliveryDate,3:00,LV3_UNIT1,21.23,N
DeliveryDate,3:00,LV4_UNIT_1,21.23,N
DeliveryDate,3:00,LV5_UNIT1,21.33,N
DeliveryDate,3:00,LZ_AEN,20.01,N
DeliveryDate,3:00,LZ_CPS,20.23,N
DeliveryDate,3:00,LZ_HOUSTON,19.77,N
DeliveryDate,3:00,LZ_LCRA,20.04,N
DeliveryDate,3:00,LZ_NORTH,19.84,N
DeliveryDate,3:00,LZ_RAYBN,19.83,N
DeliveryDate,3:00,LZ_SOUTH,21.31,N
DeliveryDate,3:00,LZ_WEST,20.04,N
DeliveryDate,3:00,MARBFA,20.07,N
DeliveryDate,3:00,MARIAH_ALL,19.76,N
DeliveryDate,3:00,MAR_MARSFOG1,20.01,N
DeliveryDate,3:00,MAR_MARSFOG2,20.01,N
DeliveryDate,3:00,MAR_MARSFOG3,20.01,N
DeliveryDate,3:00,MCDLD_FCSBW1,20.02,N
DeliveryDate,3:00,MCSES_UNIT6,19.83,N
DeliveryDate,3:00,MCSES_UNIT7,19.83,N
DeliveryDate,3:00,MCSES_UNIT8,19.83,N
DeliveryDate,3:00,MDANP_CT1_2,19.83,N
DeliveryDate,3:00,MDANP_CT3_4,19.84,N
DeliveryDate,3:00,MDANP_CT5_6,19.84,N
DeliveryDate,3:00,MESQCRK_ALL,20.01,N
DeliveryDate,3:00,MGSES_CT123,20,N
DeliveryDate,3:00,MGSES_CT456,20,N
DeliveryDate,3:00,MIAM1_G1_G2,19.77,N
DeliveryDate,3:00,MIL_MILG1_2,19.85,N
DeliveryDate,3:00,MIL_MILG345,19.85,N
DeliveryDate,3:00,MIRAGE_G1,19.76,N
DeliveryDate,3:00,MIRASOLE_GEN,21.29,N
DeliveryDate,3:00,MLSES_UNIT1,19.82,N
DeliveryDate,3:00,MLSES_UNIT2,19.82,N
DeliveryDate,3:00,MLSES_UNIT3,19.82,N
DeliveryDate,3:00,MNSES_UNIT1,19.83,N
DeliveryDate,3:00,MNSES_UNIT2,19.83,N
DeliveryDate,3:00,MNSES_UNIT3,19.83,N
DeliveryDate,3:00,MOZART_WIND1,19.96,N
DeliveryDate,3:00,MWEC_G1,19.86,N
DeliveryDate,3:00,NACPW_UNIT1,19.81,N
DeliveryDate,3:00,NCARBIDEG8,40.61,N
DeliveryDate,3:00,NCARBIDE_1_7,40.61,N
DeliveryDate,3:00,NCARBID_PUN1,40.61,N
DeliveryDate,3:00,NCARBID_PUN2,40.61,N
DeliveryDate,3:00,NEDIN_CC1,21.38,N
DeliveryDate,3:00,NED_NEDIN_G1,21.38,N
DeliveryDate,3:00,NED_NEDIN_G2,21.38,N
DeliveryDate,3:00,NED_NEDIN_G3,21.38,N
DeliveryDate,3:00,NUECES_B_CC1,22.2,N
DeliveryDate,3:00,NUE_NUECESG7,22.17,N
DeliveryDate,3:00,NUE_NUECESG8,22.2,N
DeliveryDate,3:00,NUE_NUECESG9,22.2,N
DeliveryDate,3:00,NWF_NWF1,20.06,N
DeliveryDate,3:00,OECCS_1,20.01,N
DeliveryDate,3:00,OECCS_2,20.01,N
DeliveryDate,3:00,OECCS_CC1,20.01,N
DeliveryDate,3:00,OECCS_CC2,20.01,N
DeliveryDate,3:00,OGSES_1,19.78,N
DeliveryDate,3:00,OGSES_2,19.78,N
DeliveryDate,3:00,OKLA_OKLA_G1,19.83,N
DeliveryDate,3:00,OLIN_OLING_1,19.83,N
DeliveryDate,3:00,OLIN_OLING_2,19.83,N
DeliveryDate,3:00,OLIN_OLING_3,19.83,N
DeliveryDate,3:00,OLIN_OLING_4,19.83,N
DeliveryDate,3:00,OWF_OWF,20.01,N
DeliveryDate,3:00,OXY_OXY_CCG1,22.01,N
DeliveryDate,3:00,OXY_PUN1,22.01,N
DeliveryDate,3:00,OXY_PUN2,22.01,N
DeliveryDate,3:00,PANDA_S_CC1,19.83,N
DeliveryDate,3:00,PANDA_S_CT1,19.83,N
DeliveryDate,3:00,PANDA_S_CT2,19.83,N
DeliveryDate,3:00,PANDA_S_ST1,19.83,N
DeliveryDate,3:00,PANDA_T1_CC1,19.9,N
DeliveryDate,3:00,PANDA_T1_CT1,19.9,N
DeliveryDate,3:00,PANDA_T1_CT2,19.9,N
DeliveryDate,3:00,PANDA_T1_ST1,19.9,N
DeliveryDate,3:00,PANDA_T2_CC1,19.9,N
DeliveryDate,3:00,PANDA_T2_CT1,19.9,N
DeliveryDate,3:00,PANDA_T2_CT2,19.9,N
DeliveryDate,3:00,PANDA_T2_ST1,19.9,N
DeliveryDate,3:00,PAP1_PAP1,22.95,N
DeliveryDate,3:00,PB2SES_CT1,20.14,N
DeliveryDate,3:00,PB2SES_CT2,20.14,N
DeliveryDate,3:00,PB2SES_CT3,20.14,N
DeliveryDate,3:00,PB2SES_CT4,20.14,N
DeliveryDate,3:00,PB2SES_CT5,20.14,N
DeliveryDate,3:00,PBSES_UNIT6,20.14,N
DeliveryDate,3:00,PC_NORTH_1,19.99,N
DeliveryDate,3:00,PC_SOUTH_ALL,19.99,N
DeliveryDate,3:00,PEARSA_1_24,20.52,N
DeliveryDate,3:00,PEAR_PEARS_1,20.52,N
DeliveryDate,3:00,PEAR_PEARS_2,20.52,N
DeliveryDate,3:00,PEAR_PEARS_3,20.52,N
DeliveryDate,3:00,PENA_ALL,21.47,N
DeliveryDate,3:00,PH1_UNIT1_2,19.77,N
DeliveryDate,3:00,PH2_U1_U2,19.77,N
DeliveryDate,3:00,PNPI_GT2_RN,19.72,N
DeliveryDate,3:00,PR_PR_G2,19.77,N
DeliveryDate,3:00,PSA_CC1,19.78,N
DeliveryDate,3:00,PSA_PSA_G1,19.78,N
DeliveryDate,3:00,PSA_PSA_G2,19.78,N
DeliveryDate,3:00,PSA_PSA_G3,19.78,N
DeliveryDate,3:00,PSA_PSA_G4,19.78,N
DeliveryDate,3:00,PSA_PSA_G5,19.78,N
DeliveryDate,3:00,PSA_PSA_G6,19.78,N
DeliveryDate,3:00,PSA_PSA_G7,19.78,N
DeliveryDate,3:00,PSA_PUN1,19.78,N
DeliveryDate,3:00,PSA_PUN2,19.78,N
DeliveryDate,3:00,PSA_PUN3,19.78,N
DeliveryDate,3:00,PSA_PUN4,19.78,N
DeliveryDate,3:00,PSA_PUN5,19.78,N
DeliveryDate,3:00,PSG_CC1,19.77,N
DeliveryDate,3:00,PSG_PSG_GT2,19.77,N
DeliveryDate,3:00,PSG_PSG_GT3,19.77,N
DeliveryDate,3:00,PSG_PSG_ST1,19.77,N
DeliveryDate,3:00,PYR_PYRON1,19.96,N
DeliveryDate,3:00,QALSW_ALL,20.01,N
DeliveryDate,3:00,QALSW_CC1,20.01,N
DeliveryDate,3:00,QALSW_CC2,20.01,N
DeliveryDate,3:00,RAYBURN_CC1,20.55,N
DeliveryDate,3:00,RAYBURN_G1_2,21.67,N
DeliveryDate,3:00,RAYB_G78910,20.55,N
DeliveryDate,3:00,RDCAN_RDCNY1,19.81,N
DeliveryDate,3:00,REDFISH_ALL,21.49,N
DeliveryDate,3:00,REDGATE_ALL,21.39,N
DeliveryDate,3:00,REROCK_ALL,21.9,N
DeliveryDate,3:00,RHESS_1,19.99,N
DeliveryDate,3:00,RIONOG_CC1,20.12,N
DeliveryDate,3:00,RIONOG_CT1,20.12,N
DeliveryDate,3:00,RIONOG_CT2,20.12,N
DeliveryDate,3:00,RIONOG_CT3,20.12,N
DeliveryDate,3:00,RIONOG_ST1,20.12,N
DeliveryDate,3:00,RN_ECEC_HOLT,20.03,N
DeliveryDate,3:00,RN_OCI_ALAMO,20.25,N
DeliveryDate,3:00,RN_SR_WIND1,21.41,N
DeliveryDate,3:00,RN_TOSBATT,20.01,N
DeliveryDate,3:00,ROUTE66_RN,19.76,N
DeliveryDate,3:00,RSK_RN,20,N
DeliveryDate,3:00,SANDHSYD1_2,20.01,N
DeliveryDate,3:00,SANDHSYD3_4,20.01,N
DeliveryDate,3:00,SANDHSYD6_7,20.01,N
DeliveryDate,3:00,SANDHSYD_5AC,20.01,N
DeliveryDate,3:00,SANDHSYD_CC1,20.01,N
DeliveryDate,3:00,SANTACRU_ALL,21.65,N
DeliveryDate,3:00,SAN_SANMIGG1,20.5,N
DeliveryDate,3:00,SC2SES_UNIT1,19.81,N
DeliveryDate,3:00,SCES_UNIT1,19.86,N
DeliveryDate,3:00,SCLP_PUN1,19.6,N
DeliveryDate,3:00,SCLP_PUN2,19.6,N
DeliveryDate,3:00,SCLP_PUN3,19.6,N
DeliveryDate,3:00,SCLP_PUN4,19.6,N
DeliveryDate,3:00,SCLP_SCLPC_1,19.6,N
DeliveryDate,3:00,SCLP_SCLPC_2,19.6,N
DeliveryDate,3:00,SCLP_SCLPC_3,19.6,N
DeliveryDate,3:00,SCLP_SCLPC_4,19.6,N
DeliveryDate,3:00,SCSES_UNIT2,19.81,N
DeliveryDate,3:00,SD5SES_5,19.94,N
DeliveryDate,3:00,SDSES_PUN1,19.94,N
DeliveryDate,3:00,SDSES_PUN2,19.94,N
DeliveryDate,3:00,SDSES_PUN3,19.94,N
DeliveryDate,3:00,SDSES_PUN4,19.94,N
DeliveryDate,3:00,SDSES_UNIT4,19.94,N
DeliveryDate,3:00,SENATEWD_1,19.85,N
DeliveryDate,3:00,SGM_SIGNALMT,20.03,N
DeliveryDate,3:00,SHANNONW_RN,19.84,N
DeliveryDate,3:00,SILASRAY_CC1,21.41,N
DeliveryDate,3:00,SIL_SILAS_10,21.41,N
DeliveryDate,3:00,SIL_SILAS_5,21.41,N
DeliveryDate,3:00,SIL_SILAS_6,21.41,N
DeliveryDate,3:00,SIL_SILAS_9,21.41,N
DeliveryDate,3:00,SIRIUS_UNIT1,20.05,N
DeliveryDate,3:00,SJS_SJS_G1,19.77,N
DeliveryDate,3:00,SJS_SJS_G2,19.77,N
DeliveryDate,3:00,SKY1,19.87,N
DeliveryDate,3:00,SLTFRK_UN1_2,19.77,N
DeliveryDate,3:00,SL_PUN1,19.78,N
DeliveryDate,3:00,SL_PUN2,19.78,N
DeliveryDate,3:00,SL_SL_G1,19.78,N
DeliveryDate,3:00,SL_SL_G2,19.78,N
DeliveryDate,3:00,SL_SL_G3,19.78,N
DeliveryDate,3:00,SL_SL_G4,19.78,N
DeliveryDate,3:00,SOLARA_UNIT1,19.93,N
DeliveryDate,3:00,SPLAIN1_RN,19.73,N
DeliveryDate,3:00,SPLAIN2_RN,19.73,N
DeliveryDate,3:00,SPNC_SPNCE_4,19.84,N
DeliveryDate,3:00,SPNC_SPNCE_5,19.84,N
DeliveryDate,3:00,SPTX12B_RN,20.04,N
DeliveryDate,3:00,SRB_SRB_G1,19.77,N
DeliveryDate,3:00,SRB_SRB_G2,19.77,N
DeliveryDate,3:00,SRB_SRB_G3,19.77,N
DeliveryDate,3:00,SRB_SRB_G4,19.78,N
DeliveryDate,3:00,SRB_SRB_GT12,19.77,N
DeliveryDate,3:00,SRWE1_UNIT1,20.01,N
DeliveryDate,3:00,SSPURT_WIND1,19.76,N
DeliveryDate,3:00,STEAM_ENG123,19.83,N
DeliveryDate,3:00,STEA_STEAM_1,19.83,N
DeliveryDate,3:00,STEA_STEAM_2,19.83,N
DeliveryDate,3:00,STEA_STEAM_3,19.83,N
DeliveryDate,3:00,STP_STP_G1,19.63,N
DeliveryDate,3:00,STP_STP_G2,19.63,N
DeliveryDate,3:00,STWF_T1,19.96,N
DeliveryDate,3:00,SWEC_G1,20.03,N
DeliveryDate,3:00,SWEETWN2_2_4,19.95,N
DeliveryDate,3:00,SWEETWN3_3,19.95,N
DeliveryDate,3:00,SWEETWND_1,19.95,N
DeliveryDate,3:00,SWTWN4_WND45,19.95,N
DeliveryDate,3:00,SW_M_SW_MESA,20.04,N
DeliveryDate,3:00,TC_PUN1,19.75,N
DeliveryDate,3:00,TC_PUN2,19.75,N
DeliveryDate,3:00,TC_TCHP1,19.75,N
DeliveryDate,3:00,TEN_CC1,19.85,N
DeliveryDate,3:00,TEN_CT1_STG,19.85,N
DeliveryDate,3:00,TGCCS_ALL,19.82,N
DeliveryDate,3:00,TGCCS_CC1,19.82,N
DeliveryDate,3:00,TGF_TGFGT,19.38,N
DeliveryDate,3:00,TGW_T1_T2,21.47,N
DeliveryDate,3:00,THW_1_CCU,19.78,N
DeliveryDate,3:00,THW_2_CCU,19.78,N
DeliveryDate,3:00,THW_CC1,19.78,N
DeliveryDate,3:00,THW_CC2,19.78,N
DeliveryDate,3:00,THW_THWGT5X,19.79,N
DeliveryDate,3:00,THW_THWGT_1,19.78,N
DeliveryDate,3:00,TKWSW_CHAMP,19.96,N
DeliveryDate,3:00,TKWSW_ROSCOE,19.96,N
DeliveryDate,3:00,TNP_TNP_O_1,19.81,N
DeliveryDate,3:00,TNP_TNP_O_2,19.81,N
DeliveryDate,3:00,TNSKA_CC1,19.83,N
DeliveryDate,3:00,TNSKA_CCU,19.83,N
DeliveryDate,3:00,TRENT_TRENT,19.96,N
DeliveryDate,3:00,TRINITY_ALL,19.85,N
DeliveryDate,3:00,TRSES_UNIT6,19.82,N
DeliveryDate,3:00,TTWEC_G1,19.94,N
DeliveryDate,3:00,TXCTY_CC1,19.75,N
DeliveryDate,3:00,TXCTY_CTA,19.75,N
DeliveryDate,3:00,TXCTY_CTB,19.75,N
DeliveryDate,3:00,TXCTY_CTC,19.75,N
DeliveryDate,3:00,TXCTY_ST,19.75,N
DeliveryDate,3:00,TYLRWIND_RN,19.84,N
DeliveryDate,3:00,UCC_COG_PUN1,19.8,N
DeliveryDate,3:00,UCC_COG_PUN2,19.8,N
DeliveryDate,3:00,UCC_UCC_C_1,19.8,N
DeliveryDate,3:00,UCC_UCC_C_2,19.8,N
DeliveryDate,3:00,VERTIGO_UN1,19.86,N
DeliveryDate,3:00,VICTORIA_CC1,19.96,N
DeliveryDate,3:00,VIC_VICTORG5,19.96,N
DeliveryDate,3:00,VIC_VICTORG6,19.96,N
DeliveryDate,3:00,VISTRON_PUN1,46.54,N
DeliveryDate,3:00,VISTRON_PUN2,46.54,N
DeliveryDate,3:00,VISTRON_TG1,46.54,N
DeliveryDate,3:00,VISTRON_TG2,46.54,N
DeliveryDate,3:00,VLSES_UNIT1,19.83,N
DeliveryDate,3:00,VLSES_UNIT2,19.83,N
DeliveryDate,3:00,VLSES_UNIT3,19.83,N
DeliveryDate,3:00,WAKEWE_ALL,19.7,N
DeliveryDate,3:00,WAP_WAPGT_1,19.72,N
DeliveryDate,3:00,WAP_WAP_G1,19.72,N
DeliveryDate,3:00,WAP_WAP_G2,19.72,N
DeliveryDate,3:00,WAP_WAP_G3,19.72,N
DeliveryDate,3:00,WAP_WAP_G4,19.72,N
DeliveryDate,3:00,WAP_WAP_G5,19.72,N
DeliveryDate,3:00,WAP_WAP_G6,19.74,N
DeliveryDate,3:00,WAP_WAP_G7,19.74,N
DeliveryDate,3:00,WAP_WAP_G8,19.74,N
DeliveryDate,3:00,WCPP_CC1,19.83,N
DeliveryDate,3:00,WCPP_CT1,19.83,N
